CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY
04/08/14,12.37,50,2053,2
04/09/14,15.5,90,1070,0
04/09/14,13.27,28,2051,2
04/09/14,11.96,24,2052,2
04/09/14,12.37,52,2053,2
04/10/14,15.5,86,1070,0
04/10/14,13.27,32,2051,2
04/10/14,11.96,22,2052,2
04/10/14,12.37,52,2053,2
04/11/14,15.5,88,1070,0
04/11/14,13.27,26,2051,2
04/11/14,11.96,20,2052,2
04/11/14,12.37,46,2053,2
04/12/14,15.5,62,1070,0
04/12/14,13.27,20,2051,2
04/12/14,11.96,12,2052,2
04/12/14,12.37,30,2053,2
4/13/14,15.5,64,1070,0
4/13/14,13.27,22,2051,2
4/13/14,11.96,20,2052,2
4/13/14,12.37,38,2053,2
4/14/14,15.5,86,1070,0
4/14/14,13.27,28,2051,2
4/14/14,11.96,26,2052,2
4/14/14,12.37,48,2053,2
4/15/14,15.5,86,1070,0
4/15/14,13.27,24,2051,2
4/15/14,11.96,22,2052,2
4/15/14,12.37,52,2053,2
4/16/14,15.5,88,1070,0
4/16/14,13.27,26,2051,2
4/16/14,11.96,20,2052,2
4/16/14,12.37,52,2053,2
4/17/14,15.5,88,1070,0
4/17/14,13.27,24,2051,2
4/17/14,11.96,20,2052,2
4/17/14,12.37,50,2053,2
4/18/14,15.5,84,1070,0
4/18/14,13.27,32,2051,2
4/18/14,11.96,26,2052,2
4/18/14,12.37,52,2053,2
4/19/14,15.5,56,1070,0
4/19/14,13.27,24,2051,2
4/19/14,11.96,14,2052,2
4/19/14,12.37,34,2053,2
4/20/14,14.5,62,1070,0
4/20/14,12.14,24,2051,2
4/20/14,11.34,22,2052,2
4/20/14,11.48,40,2053,2
4/21/14,14.5,98,1070,0
4/21/14,12.14,28,2051,2
4/21/14,11.34,28,2052,2
4/21/14,11.48,48,2053,2
4/22/14,14.5,90,1070,0
4/22/14,12.14,30,2051,2
4/22/14,11.34,28,2052,2
4/22/14,11.48,50,2053,2
4/23/14,14.5,94,1070,0
4/23/14,12.14,36,2051,2
4/23/14,11.34,28,2052,2
4/23/14,11.48,56,2053,2
4/24/14,14.5,98,1070,0
4/24/14,12.14,36,2051,2
4/24/14,11.34,26,2052,2
4/24/14,11.48,54,2053,2
4/25/14,14.5,94,1070,0
4/25/14,12.14,32,2051,2
4/25/14,11.34,24,2052,2
4/25/14,11.48,54,2053,2
4/26/14,14.5,64,1070,0
4/26/14,12.14,22,2051,2
4/26/14,11.34,14,2052,2
4/26/14,11.48,32,2053,2
4/27/14,14.5,64,1070,0
4/27/14,12.14,20,2051,2
4/27/14,11.34,18,2052,2
4/27/14,11.48,38,2053,2
4/28/14,14.5,96,1070,0
4/28/14,12.14,36,2051,2
4/28/14,11.34,28,2052,2
4/28/14,11.48,50,2053,2
4/29/14,14.5,70,1070,0
4/29/14,12.14,20,2051,2
4/29/14,11.34,22,2052,2
4/29/14,11.48,36,2053,2
4/30/14,14.5,66,1070,0
4/30/14,12.14,22,2051,2
4/30/14,11.34,22,2052,2
4/30/14,11.48,34,2053,2
05/01/14,14.5,66,1070,0
05/01/14,12.14,24,2051,2
05/01/14,11.34,20,2052,2
05/01/14,11.48,36,2053,2
05/02/14,14.5,98,1070,0
05/02/14,12.14,36,2051,2
05/02/14,11.34,28,2052,2
05/02/14,11.48,50,2053,2
05/03/14,14.5,70,1070,0
05/03/14,12.14,26,2051,2
05/03/14,11.34,16,2052,2
05/03/14,11.48,40,2053,2
05/04/14,14.5,62,1070,0
05/04/14,12.14,24,2051,2
05/04/14,11.34,16,2052,2
05/04/14,11.48,36,2053,2
05/05/14,14.5,98,1070,0
05/05/14,12.14,28,2051,2
05/05/14,11.34,22,2052,2
05/05/14,11.48,50,2053,2
05/06/14,14.5,94,1070,0
05/06/14,12.14,34,2051,2
05/06/14,11.34,20,2052,2
05/06/14,11.48,54,2053,2
05/07/14,14.5,98,1070,0
05/07/14,12.14,28,2051,2
05/07/14,11.34,20,2052,2
05/07/14,11.48,54,2053,2
05/08/14,14.5,90,1070,0
05/08/14,12.14,28,2051,2
05/08/14,11.34,26,2052,2
05/08/14,11.48,54,2053,2
05/09/14,14.5,92,1070,0
05/09/14,12.14,30,2051,2
05/09/14,11.34,26,2052,2
05/09/14,11.48,48,2053,2
05/10/14,14.5,68,1070,0
05/10/14,12.14,28,2051,2
05/10/14,11.34,22,2052,2
05/10/14,11.48,40,2053,2
05/11/14,14.5,62,1070,0
05/11/14,12.14,22,2051,2
05/11/14,11.34,14,2052,2
05/11/14,11.48,40,2053,2
05/12/14,14.5,96,1070,0
05/12/14,12.14,28,2051,2
05/12/14,11.34,28,2052,2
05/12/14,11.48,50,2053,2
5/13/14,14.5,90,1070,0
5/13/14,12.14,32,2051,2
5/13/14,11.34,28,2052,2
5/13/14,11.48,56,2053,2
5/14/14,14.5,90,1070,0
5/14/14,12.14,32,2051,2
5/14/14,11.34,28,2052,2
5/14/14,11.48,48,2053,2
5/15/14,14.5,92,1070,0
5/15/14,12.14,36,2051,2
5/15/14,11.34,22,2052,2
5/15/14,11.48,54,2053,2
5/16/14,14.5,92,1070,0
5/16/14,12.14,28,2051,2
5/16/14,11.34,28,2052,2
5/16/14,11.48,54,2053,2
5/17/14,14.5,64,1070,0
5/17/14,12.14,20,2051,2
5/17/14,11.34,20,2052,2
5/17/14,11.48,40,2053,2
5/18/14,14.5,64,1070,0
5/18/14,12.14,20,2051,2
5/18/14,11.34,16,2052,2
5/18/14,11.48,38,2053,2
5/19/14,14.5,92,1070,0
5/19/14,12.14,32,2051,2
5/19/14,11.34,28,2052,2
5/19/14,11.48,52,2053,2
5/20/14,14.5,94,1070,0
5/20/14,12.14,32,2051,2
5/20/14,11.34,28,2052,2
5/20/14,11.48,50,2053,2
5/21/14,14.5,90,1070,0
5/21/14,12.14,32,2051,2
5/21/14,11.34,22,2052,2
5/21/14,11.48,54,2053,2
5/22/14,14.5,94,1070,0
5/22/14,12.14,28,2051,2
5/22/14,11.34,20,2052,2
5/22/14,11.48,50,2053,2
5/23/14,14.5,94,1070,0
5/23/14,12.14,30,2051,2
5/23/14,11.34,26,2052,2
5/23/14,11.48,54,2053,2
5/24/14,14.5,62,1070,0
5/24/14,12.14,20,2051,2
5/24/14,11.34,18,2052,2
5/24/14,11.48,34,2053,2
5/25/14,14.5,62,1070,0
5/25/14,12.14,20,2051,2
5/25/14,11.34,18,2052,2
5/25/14,11.48,40,2053,2
5/26/14,14.5,90,1070,0
5/26/14,12.14,30,2051,2
5/26/14,11.34,28,2052,2
5/26/14,11.48,52,2053,2
5/27/14,14.5,92,1070,0
5/27/14,12.14,32,2051,2
5/27/14,11.34,28,2052,2
5/27/14,11.48,56,2053,2
5/28/14,14.5,96,1070,0
5/28/14,12.14,28,2051,2
5/28/14,11.34,22,2052,2
5/28/14,11.48,56,2053,2
5/29/14,14.5,94,1070,0
5/29/14,12.14,32,2051,2
5/29/14,11.34,24,2052,2
5/29/14,11.48,48,2053,2
5/30/14,14.5,90,1070,0
5/30/14,12.14,34,2051,2
5/30/14,11.34,28,2052,2
5/30/14,11.48,52,2053,2
5/31/14,14.5,68,1070,0
5/31/14,12.14,24,2051,2
5/31/14,11.34,14,2052,2
5/31/14,11.48,38,2053,2
06/01/14,14.5,64,1070,0
06/01/14,12.14,26,2051,2
06/01/14,11.34,14,2052,2
06/01/14,11.48,40,2053,2
06/02/14,14.5,94,1070,0
06/02/14,12.14,36,2051,2
06/02/14,11.34,28,2052,2
06/02/14,11.48,54,2053,2
06/03/14,14.5,94,1070,0
06/03/14,12.14,34,2051,2
06/03/14,11.34,26,2052,2
06/03/14,11.48,56,2053,2
06/04/14,14.5,98,1070,0
06/04/14,12.14,30,2051,2
06/04/14,11.34,24,2052,2
06/04/14,11.48,52,2053,2
06/05/14,14.5,92,1070,0
06/05/14,12.14,30,2051,2
06/05/14,11.34,26,2052,2
06/05/14,11.48,56,2053,2
06/06/14,14.5,90,1070,0
06/06/14,12.14,36,2051,2
06/06/14,11.34,28,2052,2
06/06/14,11.48,54,2053,2
06/07/14,14.5,70,1070,0
06/07/14,12.14,28,2051,2
06/07/14,11.34,20,2052,2
06/07/14,11.48,34,2053,2
06/08/14,14.5,62,1070,0
06/08/14,12.14,28,2051,2
06/08/14,11.34,14,2052,2
06/08/14,11.48,40,2053,2
06/09/14,14.5,94,1070,0
06/09/14,12.14,34,2051,2
06/09/14,11.34,20,2052,2
06/09/14,11.48,52,2053,2
06/10/14,14.5,62,1070,0
06/10/14,12.14,20,2051,2
06/10/14,11.34,18,2052,2
06/10/14,11.48,34,2053,2
06/11/14,14.5,62,1070,0
06/11/14,12.14,26,2051,2
06/11/14,11.34,22,2052,2
06/11/14,11.48,36,2053,2
06/12/14,14.5,66,1070,0
06/12/14,12.14,24,2051,2
06/12/14,11.34,14,2052,2
06/12/14,11.48,38,2053,2
6/13/14,14.5,92,1070,0
6/13/14,12.14,28,2051,2
6/13/14,11.34,24,2052,2
6/13/14,11.48,50,2053,2
6/14/14,14.5,68,1070,0
6/14/14,12.14,28,2051,2
6/14/14,11.34,14,2052,2
6/14/14,11.48,40,2053,2
6/15/14,14.5,70,1070,0
6/15/14,12.14,22,2051,2
6/15/14,11.34,22,2052,2
6/15/14,11.48,34,2053,2
6/16/14,14.5,96,1070,0
6/16/14,12.14,36,2051,2
6/16/14,11.34,24,2052,2
6/16/14,11.48,52,2053,2
6/17/14,14.5,98,1070,0
6/17/14,12.14,34,2051,2
6/17/14,11.34,22,2052,2
6/17/14,11.48,56,2053,2
6/18/14,14.5,96,1070,0
6/18/14,12.14,34,2051,2
6/18/14,11.34,26,2052,2
6/18/14,11.48,56,2053,2
6/19/14,14.5,98,1070,0
6/19/14,12.14,36,2051,2
6/19/14,11.34,24,2052,2
6/19/14,11.48,52,2053,2
6/20/14,14.5,92,1070,0
6/20/14,12.14,30,2051,2
6/20/14,11.34,28,2052,2
6/20/14,11.48,56,2053,2
6/21/14,14.5,64,1070,0
6/21/14,12.14,28,2051,2
6/21/14,11.34,14,2052,2
6/21/14,11.48,36,2053,2
6/22/14,14.5,68,1070,0
6/22/14,12.14,24,2051,2
6/22/14,11.34,14,2052,2
6/22/14,11.48,32,2053,2
6/23/14,14.5,90,1070,0
6/23/14,12.14,34,2051,2
6/23/14,11.34,24,2052,2
6/23/14,11.48,50,2053,2
6/24/14,14.5,96,1070,0
6/24/14,12.14,28,2051,2
6/24/14,11.34,24,2052,2
6/24/14,11.48,56,2053,2
6/25/14,14.5,96,1070,0
6/25/14,12.14,32,2051,2
6/25/14,11.34,26,2052,2
6/25/14,11.48,50,2053,2
6/26/14,14.5,90,1070,0
6/26/14,12.14,36,2051,2
6/26/14,11.34,22,2052,2
6/26/14,11.48,50,2053,2
6/27/14,14.5,94,1070,0
6/27/14,12.14,32,2051,2
6/27/14,11.34,28,2052,2
6/27/14,11.48,54,2053,2
6/28/14,14.5,64,1070,0
6/28/14,12.14,28,2051,2
6/28/14,11.34,20,2052,2
6/28/14,11.48,38,2053,2
6/29/14,14.5,66,1070,0
6/29/14,12.14,22,2051,2
6/29/14,11.34,14,2052,2
6/29/14,11.48,32,2053,2
6/30/14,14.5,94,1070,0
6/30/14,12.14,28,2051,2
6/30/14,11.34,26,2052,2
6/30/14,11.48,52,2053,2
07/01/14,14.5,96,1070,0
07/01/14,12.14,30,2051,2
07/01/14,11.34,20,2052,2
07/01/14,11.48,54,2053,2
07/02/14,14.5,90,1070,0
07/02/14,12.14,34,2051,2
07/02/14,11.34,22,2052,2
07/02/14,11.48,52,2053,2
07/03/14,14.5,98,1070,0
07/03/14,12.14,34,2051,2
07/03/14,11.34,20,2052,2
07/03/14,11.48,50,2053,2
07/04/14,14.5,90,1070,0
07/04/14,12.14,32,2051,2
07/04/14,11.34,24,2052,2
07/04/14,11.48,50,2053,2
07/05/14,14.5,64,1070,0
07/05/14,12.14,28,2051,2
07/05/14,11.34,14,2052,2
07/05/14,11.48,38,2053,2
07/06/14,14.5,62,1070,0
07/06/14,12.14,20,2051,2
07/06/14,11.34,14,2052,2
07/06/14,11.48,38,2053,2
07/07/14,14.5,90,1070,0
07/07/14,12.14,32,2051,2
07/07/14,11.34,24,2052,2
07/07/14,11.48,56,2053,2
07/08/14,14.5,98,1070,0
07/08/14,12.14,32,2051,2
07/08/14,11.34,26,2052,2
07/08/14,11.48,50,2053,2
07/09/14,14.5,94,1070,0
07/09/14,12.14,32,2051,2
07/09/14,11.34,22,2052,2
07/09/14,11.48,54,2053,2
07/10/14,14.5,94,1070,0
07/10/14,12.14,36,2051,2
07/10/14,11.34,28,2052,2
07/10/14,11.48,50,2053,2
07/11/14,14.5,92,1070,0
07/11/14,12.14,34,2051,2
07/11/14,11.34,28,2052,2
07/11/14,11.48,52,2053,2
07/12/14,14.5,66,1070,0
07/12/14,12.14,22,2051,2
07/12/14,11.34,22,2052,2
07/12/14,11.48,36,2053,2
7/13/14,14.5,62,1070,0
7/13/14,12.14,24,2051,2
7/13/14,11.34,16,2052,2
7/13/14,11.48,32,2053,2
7/14/14,14.5,96,1070,0
7/14/14,12.14,32,2051,2
7/14/14,11.34,20,2052,2
7/14/14,11.48,52,2053,2
7/15/14,14.5,90,1070,0
7/15/14,12.14,34,2051,2
7/15/14,11.34,26,2052,2
7/15/14,11.48,56,2053,2
7/16/14,14.5,96,1070,0
7/16/14,12.14,30,2051,2
7/16/14,11.34,24,2052,2
7/16/14,11.48,48,2053,2
7/17/14,14.5,92,1070,0
7/17/14,12.14,32,2051,2
7/17/14,11.34,26,2052,2
7/17/14,11.48,48,2053,2
7/18/14,14.5,92,1070,0
7/18/14,12.14,32,2051,2
7/18/14,11.34,26,2052,2
7/18/14,11.48,50,2053,2
7/19/14,14.5,68,1070,0
7/19/14,12.14,22,2051,2
7/19/14,11.34,14,2052,2
7/19/14,11.48,32,2053,2
7/20/14,14.5,62,1070,0
7/20/14,12.14,26,2051,2
7/20/14,11.34,18,2052,2
7/20/14,11.48,38,2053,2
7/21/14,14.5,98,1070,0
7/21/14,12.14,32,2051,2
7/21/14,11.34,22,2052,2
7/21/14,11.48,48,2053,2
7/22/14,14.5,92,1070,0
7/22/14,12.14,36,2051,2
7/22/14,11.34,26,2052,2
7/22/14,11.48,48,2053,2
7/23/14,14.5,98,1070,0
7/23/14,12.14,28,2051,2
7/23/14,11.34,26,2052,2
7/23/14,11.48,54,2053,2
7/24/14,14.5,92,1070,0
7/24/14,12.14,28,2051,2
7/24/14,11.34,28,2052,2
7/24/14,11.48,48,2053,2
7/25/14,14.5,98,1070,0
7/25/14,12.14,34,2051,2
7/25/14,11.34,22,2052,2
7/25/14,11.48,50,2053,2
7/26/14,14.5,62,1070,0
7/26/14,12.14,20,2051,2
7/26/14,11.34,22,2052,2
7/26/14,11.48,34,2053,2
7/27/14,14.5,70,1070,0
7/27/14,12.14,26,2051,2
7/27/14,11.34,14,2052,2
7/27/14,11.48,40,2053,2
7/28/14,14.5,90,1070,0
7/28/14,12.14,36,2051,2
7/28/14,11.34,26,2052,2
7/28/14,11.48,48,2053,2
7/29/14,14.5,90,1070,0
7/29/14,12.14,34,2051,2
7/29/14,11.34,24,2052,2
7/29/14,11.48,48,2053,2
7/30/14,14.5,92,1070,0
7/30/14,12.14,36,2051,2
7/30/14,11.34,28,2052,2
7/30/14,11.48,52,2053,2
7/31/14,14.5,92,1070,0
7/31/14,12.14,34,2051,2
7/31/14,11.34,28,2052,2
7/31/14,11.48,50,2053,2
08/01/14,14.5,96,1070,0
08/01/14,12.14,32,2051,2
08/01/14,11.34,24,2052,2
08/01/14,11.48,52,2053,2
08/02/14,14.5,64,1070,0
08/02/14,12.14,22,2051,2
08/02/14,11.34,22,2052,2
08/02/14,11.48,34,2053,2
08/03/14,14.5,64,1070,0
08/03/14,12.14,28,2051,2
08/03/14,11.34,22,2052,2
08/03/14,11.48,38,2053,2
08/04/14,14.5,96,1070,0
08/04/14,12.14,32,2051,2
08/04/14,11.34,26,2052,2
08/04/14,11.48,48,2053,2
08/05/14,14.5,94,1070,0
08/05/14,12.14,32,2051,2
08/05/14,11.34,28,2052,2
08/05/14,11.48,48,2053,2
08/06/14,14.5,90,1070,0
08/06/14,12.14,36,2051,2
08/06/14,11.34,20,2052,2
08/06/14,11.48,54,2053,2
08/07/14,14.5,92,1070,0
08/07/14,12.14,36,2051,2
08/07/14,11.34,24,2052,2
08/07/14,11.48,50,2053,2
08/08/14,14.5,92,1070,0
08/08/14,12.14,32,2051,2
08/08/14,11.34,24,2052,2
08/08/14,11.48,50,2053,2
08/09/14,14.5,66,1070,0
08/09/14,12.14,20,2051,2
08/09/14,11.34,16,2052,2
08/09/14,11.48,40,2053,2
08/10/14,14.5,66,1070,0
08/10/14,12.14,24,2051,2
08/10/14,11.34,16,2052,2
08/10/14,11.48,32,2053,2
08/11/14,14.5,96,1070,0
08/11/14,12.14,32,2051,2
08/11/14,11.34,26,2052,2
08/11/14,11.48,56,2053,2
08/12/14,14.5,94,1070,0
08/12/14,12.14,30,2051,2
08/12/14,11.34,22,2052,2
08/12/14,11.48,52,2053,2
8/13/14,14.5,90,1070,0
8/13/14,12.14,32,2051,2
8/13/14,11.34,22,2052,2
8/13/14,11.48,48,2053,2
8/14/14,14.5,92,1070,0
8/14/14,12.14,34,2051,2
8/14/14,11.34,26,2052,2
8/14/14,11.48,50,2053,2
8/15/14,14.5,98,1070,0
8/15/14,12.14,30,2051,2
8/15/14,11.34,26,2052,2
8/15/14,11.48,52,2053,2
8/16/14,14.5,66,1070,0
8/16/14,12.14,28,2051,2
8/16/14,11.34,22,2052,2
8/16/14,11.48,34,2053,2
8/17/14,14.5,62,1070,0
8/17/14,12.14,24,2051,2
8/17/14,11.34,14,2052,2
8/17/14,11.48,38,2053,2
8/18/14,15.5,84,1070,0
8/18/14,12.87,34,2051,2
8/18/14,12.85,16,2052,2
8/18/14,12.77,46,2053,2
8/19/14,15.5,86,1070,0
8/19/14,12.87,34,2051,2
8/19/14,12.85,16,2052,2
8/19/14,12.77,50,2053,2
8/20/14,15.5,82,1070,0
8/20/14,12.87,26,2051,2
8/20/14,12.85,22,2052,2
8/20/14,12.77,44,2053,2
8/21/14,15.5,88,1070,0
8/21/14,12.87,34,2051,2
8/21/14,12.85,24,2052,2
8/21/14,12.77,44,2053,2
8/22/14,15.5,88,1070,0
8/22/14,12.87,26,2051,2
8/22/14,12.85,18,2052,2
8/22/14,12.77,42,2053,2
8/23/14,15.5,56,1070,0
8/23/14,12.87,18,2051,2
8/23/14,12.85,12,2052,2
8/23/14,12.77,34,2053,2
8/24/14,15.5,64,1070,0
8/24/14,12.87,26,2051,2
8/24/14,12.85,16,2052,2
8/24/14,12.77,28,2053,2
8/25/14,15.5,84,1070,0
8/25/14,12.87,28,2051,2
8/25/14,12.85,16,2052,2
8/25/14,12.77,50,2053,2
8/26/14,15.5,86,1070,0
8/26/14,12.87,34,2051,2
8/26/14,12.85,18,2052,2
8/26/14,12.77,48,2053,2
8/27/14,15.5,90,1070,0
8/27/14,12.87,30,2051,2
8/27/14,12.85,22,2052,2
8/27/14,12.77,46,2053,2
8/28/14,15.5,90,1070,0
8/28/14,12.87,26,2051,2
8/28/14,12.85,16,2052,2
8/28/14,12.77,50,2053,2
8/29/14,15.5,90,1070,0
8/29/14,12.87,30,2051,2
8/29/14,12.85,24,2052,2
8/29/14,12.77,50,2053,2
8/30/14,15.5,62,1070,0
8/30/14,12.87,22,2051,2
8/30/14,12.85,18,2052,2
8/30/14,12.77,36,2053,2
8/31/14,15.5,60,1070,0
8/31/14,12.87,18,2051,2
8/31/14,12.85,18,2052,2
8/31/14,12.77,32,2053,2
09/01/14,15.5,88,1070,0
09/01/14,12.87,30,2051,2
09/01/14,12.85,18,2052,2
09/01/14,12.77,44,2053,2
09/02/14,15.5,86,1070,0
09/02/14,12.87,30,2051,2
09/02/14,12.85,20,2052,2
09/02/14,12.77,48,2053,2
09/03/14,15.5,86,1070,0
09/03/14,12.87,28,2051,2
09/03/14,12.85,22,2052,2
09/03/14,12.77,42,2053,2
09/04/14,15.5,86,1070,0
09/04/14,12.87,30,2051,2
09/04/14,12.85,20,2052,2
09/04/14,12.77,46,2053,2
09/05/14,15.5,88,1070,0
09/05/14,12.87,28,2051,2
09/05/14,12.85,16,2052,2
09/05/14,12.77,50,2053,2
09/06/14,15.5,58,1070,0
09/06/14,12.87,26,2051,2
09/06/14,12.85,18,2052,2
09/06/14,12.77,36,2053,2
09/07/14,15.5,64,1070,0
09/07/14,12.87,22,2051,2
09/07/14,12.85,12,2052,2
09/07/14,12.77,30,2053,2
09/08/14,15.5,88,1070,0
09/08/14,12.87,32,2051,2
09/08/14,12.85,20,2052,2
09/08/14,12.77,50,2053,2
09/09/14,15.5,82,1070,0
09/09/14,12.87,32,2051,2
09/09/14,12.85,16,2052,2
09/09/14,12.77,42,2053,2
09/10/14,15.5,82,1070,0
09/10/14,12.87,32,2051,2
09/10/14,12.85,18,2052,2
09/10/14,12.77,46,2053,2
09/11/14,15.5,84,1070,0
09/11/14,12.87,30,2051,2
09/11/14,12.85,20,2052,2
09/11/14,12.77,46,2053,2
09/12/14,15.5,88,1070,0
09/12/14,12.87,30,2051,2
09/12/14,12.85,16,2052,2
09/12/14,12.77,46,2053,2
9/13/14,15.5,56,1070,0
9/13/14,12.87,18,2051,2
9/13/14,12.85,16,2052,2
9/13/14,12.77,30,2053,2
9/14/14,15.5,62,1070,0
9/14/14,12.87,22,2051,2
9/14/14,12.85,16,2052,2
9/14/14,12.77,28,2053,2
9/15/14,15.5,90,1070,0
9/15/14,12.87,32,2051,2
9/15/14,12.85,18,2052,2
9/15/14,12.77,50,2053,2
9/16/14,15.5,90,1070,0
9/16/14,12.87,32,2051,2
9/16/14,12.85,24,2052,2
9/16/14,12.77,48,2053,2
9/17/14,15.5,82,1070,0
9/17/14,12.87,34,2051,2
9/17/14,12.85,22,2052,2
9/17/14,12.77,46,2053,2
9/18/14,15.5,90,1070,0
9/18/14,12.87,34,2051,2
9/18/14,12.85,18,2052,2
9/18/14,12.77,46,2053,2
9/19/14,15.5,62,1070,0
9/19/14,12.87,18,2051,2
9/19/14,12.85,16,2052,2
9/19/14,12.77,34,2053,2
9/20/14,15.5,42,1070,0
9/20/14,12.87,16,2051,2
9/20/14,12.85,8,2052,2
9/20/14,12.77,24,2053,2
9/21/14,15.5,46,1070,0
9/21/14,12.87,16,2051,2
9/21/14,12.85,12,2052,2
9/21/14,12.77,20,2053,2
9/22/14,15.5,88,1070,0
9/22/14,12.87,34,2051,2
9/22/14,12.85,24,2052,2
9/22/14,12.77,50,2053,2
9/23/14,15.5,90,1070,0
9/23/14,12.87,28,2051,2
9/23/14,12.85,20,2052,2
9/23/14,12.77,48,2053,2
9/24/14,15.5,90,1070,0
9/24/14,12.87,32,2051,2
9/24/14,12.85,22,2052,2
9/24/14,12.77,48,2053,2
9/25/14,15.5,86,1070,0
9/25/14,12.87,32,2051,2
9/25/14,12.85,22,2052,2
9/25/14,12.77,46,2053,2
9/26/14,15.5,82,1070,0
9/26/14,12.87,26,2051,2
9/26/14,12.85,18,2052,2
9/26/14,12.77,44,2053,2
9/27/14,15.5,64,1070,0
9/27/14,12.87,22,2051,2
9/27/14,12.85,18,2052,2
9/27/14,12.77,28,2053,2
9/28/14,15.5,58,1070,0
9/28/14,12.87,24,2051,2
9/28/14,12.85,18,2052,2
9/28/14,12.77,30,2053,2
9/29/14,15.5,86,1070,0
9/29/14,12.87,26,2051,2
9/29/14,12.85,20,2052,2
9/29/14,12.77,46,2053,2
9/30/14,15.5,90,1070,0
9/30/14,12.87,30,2051,2
9/30/14,12.85,20,2052,2
9/30/14,12.77,50,2053,2
10/01/14,15.5,64,1070,0
10/01/14,12.87,24,2051,2
10/01/14,12.85,18,2052,2
10/01/14,12.77,28,2053,2
10/02/14,15.5,58,1070,0
10/02/14,12.87,18,2051,2
10/02/14,12.85,14,2052,2
10/02/14,12.77,30,2053,2
10/03/14,15.5,56,1070,0
10/03/14,12.87,22,2051,2
10/03/14,12.85,18,2052,2
10/03/14,12.77,28,2053,2
10/04/14,15.5,44,1070,0
10/04/14,12.87,20,2051,2
10/04/14,12.85,12,2052,2
10/04/14,12.77,28,2053,2
10/05/14,15.5,42,1070,0
10/05/14,12.87,14,2051,2
10/05/14,12.85,14,2052,2
10/05/14,12.77,28,2053,2
10/06/14,15.5,58,1070,0
10/06/14,12.87,24,2051,2
10/06/14,12.85,14,2052,2
10/06/14,12.77,28,2053,2
10/07/14,15.5,76,1070,0
10/07/14,12.87,22,2051,2
10/07/14,12.85,18,2052,2
10/07/14,12.77,34,2053,2
10/08/14,15.5,104,1070,0
10/08/14,12.87,32,2051,2
10/08/14,12.85,26,2052,2
10/08/14,12.77,58,2053,2
10/09/14,15.5,90,1070,0
10/09/14,12.87,34,2051,2
10/09/14,12.85,22,2052,2
10/09/14,12.77,50,2053,2
10/10/14,15.5,88,1070,0
10/10/14,12.87,34,2051,2
10/10/14,12.85,24,2052,2
10/10/14,12.77,46,2053,2
10/11/14,15.5,60,1070,0
10/11/14,12.87,18,2051,2
10/11/14,12.85,18,2052,2
10/11/14,12.77,34,2053,2
10/12/14,15.5,58,1070,0
10/12/14,12.87,18,2051,2
10/12/14,12.85,20,2052,2
10/12/14,12.77,36,2053,2
10/13/14,15.5,88,1070,0
10/13/14,12.87,30,2051,2
10/13/14,12.85,18,2052,2
10/13/14,12.77,44,2053,2
10/14/14,15.5,90,1070,0
10/14/14,12.87,32,2051,2
10/14/14,12.85,16,2052,2
10/14/14,12.77,42,2053,2
10/15/14,15.5,84,1070,0
10/15/14,12.87,30,2051,2
10/15/14,12.85,20,2052,2
10/15/14,12.77,44,2053,2
10/16/14,15.5,90,1070,0
10/16/14,12.87,26,2051,2
10/16/14,12.85,16,2052,2
10/16/14,12.77,44,2053,2
10/17/14,15.5,86,1070,0
10/17/14,12.87,34,2051,2
10/17/14,12.85,18,2052,2
10/17/14,12.77,46,2053,2
10/18/14,15.5,62,1070,0
10/18/14,12.87,18,2051,2
10/18/14,12.85,18,2052,2
10/18/14,12.77,28,2053,2
10/19/14,15.5,62,1070,0
10/19/14,12.87,18,2051,2
10/19/14,12.85,14,2052,2
10/19/14,12.77,34,2053,2
10/20/14,15.5,90,1070,0
10/20/14,12.87,30,2051,2
10/20/14,12.85,16,2052,2
10/20/14,12.77,48,2053,2
10/21/14,15.5,88,1070,0
10/21/14,12.87,28,2051,2
10/21/14,12.85,20,2052,2
10/21/14,12.77,46,2053,2
10/22/14,15.5,86,1070,0
10/22/14,12.87,28,2051,2
10/22/14,12.85,20,2052,2
10/22/14,12.77,42,2053,2
10/23/14,15.5,90,1070,0
10/23/14,12.87,28,2051,2
10/23/14,12.85,16,2052,2
10/23/14,12.77,44,2053,2
10/24/14,15.5,86,1070,0
10/24/14,12.87,34,2051,2
10/24/14,12.85,20,2052,2
10/24/14,12.77,44,2053,2
10/25/14,15.5,62,1070,0
10/25/14,12.87,26,2051,2
10/25/14,12.85,18,2052,2
10/25/14,12.77,34,2053,2
10/26/14,15.5,64,1070,0
10/26/14,12.87,22,2051,2
10/26/14,12.85,20,2052,2
10/26/14,12.77,34,2053,2
10/27/14,15.5,82,1070,0
10/27/14,12.87,34,2051,2
10/27/14,12.85,18,2052,2
10/27/14,12.77,46,2053,2
10/28/14,15.5,90,1070,0
10/28/14,12.87,32,2051,2
10/28/14,12.85,22,2052,2
10/28/14,12.77,50,2053,2
10/29/14,15.5,82,1070,0
10/29/14,12.87,30,2051,2
10/29/14,12.85,22,2052,2
10/29/14,12.77,44,2053,2
10/30/14,15.5,82,1070,0
10/30/14,12.87,32,2051,2
10/30/14,12.85,16,2052,2
10/30/14,12.77,46,2053,2
